Id	Obec	Okres	Kraj	PSČ	X	Y
0DCF	Okrouhlice	Havlíčkův Brod	Kraj Vysočina	58231	15490	49630
0DD0	Okrouhlička	Havlíčkův Brod	Kraj Vysočina	58253	15556	49534
0DD3	Okřešice	Třebíč	Kraj Vysočina	67401	15852	49259
0DD5	Okříšky	Třebíč	Kraj Vysočina	67521	15769	49245
0DE3	Olešenka	Havlíčkův Brod	Kraj Vysočina	58222	15765	49549
0DE7	Olešná	Havlíčkův Brod	Kraj Vysočina	58001	15547	49681
0DE8	Olešná	Pelhřimov	Kraj Vysočina	39301	15263	49445
0DF7	Olšany	Jihlava	Kraj Vysočina	58856	15566	49186
0DFC	Olší	Jihlava	Kraj Vysočina	58856	15373	49155
0E02	Ondřejov	Pelhřimov	Kraj Vysočina	39301	15178	49393
0E06	Onšov	Pelhřimov	Kraj Vysočina	39501	15136	49578
0E08	Opatov	Jihlava	Kraj Vysočina	58805	15394	49431
0E09	Opatov	Třebíč	Kraj Vysočina	67528	15661	49224
0E18	Oponešice	Třebíč	Kraj Vysočina	67532	15652	49037
0E24	Ořechov	Jihlava	Kraj Vysočina	58862	15532	49200
0E25	Ořechov	Žďár nad Sázavou	Kraj Vysočina	59452	16139	49350
0E3B	Oslavice	Žďár nad Sázavou	Kraj Vysočina	59401	15990	49340
0E3C	Oslavička	Žďár nad Sázavou	Kraj Vysočina	67505	15966	49315
0E41	Osová Bítýška	Žďár nad Sázavou	Kraj Vysočina	59453	16168	49325
0E42	Osové	Žďár nad Sázavou	Kraj Vysočina	59401	16015	49325
0E43	Ostašov	Třebíč	Kraj Vysočina	67552	15918	49155
0E4C	Ostrov	Havlíčkův Brod	Kraj Vysočina	58401	15301	49693
0E51	Ostrov nad Oslavou	Žďár nad Sázavou	Kraj Vysočina	59445	15990	49486
0E66	Otín	Jihlava	Kraj Vysočina	58833	15569	49266
0E67	Otín	Žďár nad Sázavou	Kraj Vysočina	59401	15906	49362
0E77	Oudoleň	Havlíčkův Brod	Kraj Vysočina	58224	15755	49659
0E7A	Ovesná Lhota	Havlíčkův Brod	Kraj Vysočina	58291	15384	49722
0E80	Pacov	Pelhřimov	Kraj Vysočina	39501	15001	49470
0E86	Pálovice	Třebíč	Kraj Vysočina	67531	15537	49005
0E88	Panenská Rozsíčka	Jihlava	Kraj Vysočina	58901	15515	49252
