Id	Obec	Okres	Kraj	PSČ	X	Y
5922	Vysočina	Chrudim	Pardubický kraj	53901	15.829087	49.76477
5925	Vysoká	Svitavy	Pardubický kraj	56943	16.810197	49.663714
5935	Vysoké Chvojno	Pardubice	Pardubický kraj	53321	15.973593	50.109088
5936	Vysoké Mýto	Ústí nad Orlicí	Pardubický kraj	56601	16.164268	49.954364
5949	Vyšehněvice	Pardubice	Pardubický kraj	53341	15.583741	50.102402
5959	Vyžice	Chrudim	Pardubický kraj	53803	15.621171	49.923275
5980	Zádolí	Ústí nad Orlicí	Pardubický kraj	56601	16.127162	49.903246
5998	Záchlumí	Ústí nad Orlicí	Pardubický kraj	56186	16.376348	50.095447
6003	Zaječice	Chrudim	Pardubický kraj	53835	15.884208	49.910081
6006	Zájezdec	Chrudim	Pardubický kraj	53851	15.926941	49.931755
6018	Zálší	Ústí nad Orlicí	Pardubický kraj	56501	16.240831	49.965363
6025	Zámrsk	Ústí nad Orlicí	Pardubický kraj	56543	16.128847	49.986276
6030	Zářecká Lhota	Ústí nad Orlicí	Pardubický kraj	56501	16.246224	49.993208
6071	Zdechovice	Pardubice	Pardubický kraj	53311	15.46958	50.013006
6075	Zderaz	Chrudim	Pardubický kraj	53944	16.100192	49.828645
6153	Žamberk	Ústí nad Orlicí	Pardubický kraj	56401	16.465301	50.087401
6154	Žampach	Ústí nad Orlicí	Pardubický kraj	56401	16.427306	50.038071
6157	Žáravice	Pardubice	Pardubický kraj	53316	15.557217	50.105854
6204	Želivsko	Svitavy	Pardubický kraj	56904	16.570083	49.641253
6230	Žichlínek	Ústí nad Orlicí	Pardubický kraj	56301	16.636393	49.884005
6243	Živanice	Pardubice	Pardubický kraj	53342	15.644886	50.062251
6250	Žlebské Chvalovice	Chrudim	Pardubický kraj	53843	15.566816	49.892807
6256	Žumberk	Chrudim	Pardubický kraj	53836	15.858205	49.873077
