Id	Obec	Okres	Kraj	PSČ	X	Y
09EA	Ledce	Hradec Králové	Královéhradecký kraj	51771	16042	50223
09F6	Lejšovka	Hradec Králové	Královéhradecký kraj	50303	15942	50297
0A20	Lhota pod Hořičkami	Náchod	Královéhradecký kraj	55205	16003	50422
0A21	Lhota pod Libčany	Hradec Králové	Královéhradecký kraj	50327	15696	50172
0A35	Lhoty u Potštejna	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16268	50055
0A38	Libáň	Jičín	Královéhradecký kraj	50723	15216	50375
0A3B	Libčany	Hradec Králové	Královéhradecký kraj	50322	15695	50191
0A43	Libel	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16202	50155
0A46	Liberk	Rychnov nad Kněžnou	Královéhradecký kraj	51712	16343	50199
0A4F	Libchyně	Náchod	Královéhradecký kraj	54901	16190	50356
0A5C	Libňatov	Trutnov	Královéhradecký kraj	54236	16002	50481
0A5E	Libníkovice	Hradec Králové	Královéhradecký kraj	50346	15996	50244
0A68	Libošovice	Jičín	Královéhradecký kraj	50744	15162	50490
0A6A	Libotov	Trutnov	Královéhradecký kraj	54401	15811	50399
0A6D	Librantice	Hradec Králové	Královéhradecký kraj	50346	15959	50242
0A6E	Libřice	Hradec Králové	Královéhradecký kraj	50344	15963	50287
0A70	Libuň	Jičín	Královéhradecký kraj	50715	15298	50498
0A73	Lično	Rychnov nad Kněžnou	Královéhradecký kraj	51735	16172	50177
0A7F	Lípa nad Orlicí	Rychnov nad Kněžnou	Královéhradecký kraj	51721	16098	50135
0A99	Lískovice	Jičín	Královéhradecký kraj	50801	15554	50336
0A9E	Lišice	Hradec Králové	Královéhradecký kraj	50351	15408	50181
0AAE	Litíč	Trutnov	Královéhradecký kraj	54401	15848	50375
0AB0	Litoboř	Náchod	Královéhradecký kraj	55205	16015	50449
0AC8	Lodín	Hradec Králové	Královéhradecký kraj	50315	15610	50270
0AC9	Lochenice	Hradec Králové	Královéhradecký kraj	50302	15820	50272
0AF6	Lovčice	Hradec Králové	Královéhradecký kraj	50361	15384	50165
0B1A	Lukavec u Hořic	Jičín	Královéhradecký kraj	50801	15616	50395
0B1B	Lukavice	Rychnov nad Kněžnou	Královéhradecký kraj	51603	16293	50200
0B27	Lupenice	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16273	50132
0B2C	Lužany	Hradec Králové	Královéhradecký kraj	50305	15819	50339
0B2D	Lužany	Jičín	Královéhradecký kraj	50706	15470	50431
0B31	Lužec nad Cidlinou	Hradec Králové	Královéhradecký kraj	50362	15411	50213
0B41	Machov	Náchod	Královéhradecký kraj	54963	16277	50499
0B51	Malá Úpa	Trutnov	Královéhradecký kraj	54227	15820	50744
0B5B	Malé Svatoňovice	Trutnov	Královéhradecký kraj	54234	16049	50534
